,geolocation_id,geolocation_lat,geolocation_lng,city,state,id,customer_id
3510133,12519,-22.78030688063086,-45.18299243700727,GUARATINGUETA,SP,278332,e97d4413f97154d6553a3edadc988a33
3510162,12505,-22.81107305656438,-45.19828547125147,GUARATINGUETA,SP,278339,fc2c86cf520547aef5ac0c410a6ef7a1
3510422,12500,-22.814082,-45.19125422318798,GUARATINGUETA,SP,278342,8f6e7eb5a460dfe639b9d30c1105df8f
3510606,12509,-22.794715339526643,-45.21987050429393,GUARATINGUETA,SP,278366,b0eb0ead91f823a906a2a3b18849ee6a
3510747,12512,-22.781312483600527,-45.15359413318236,GUARATINGUETA,SP,278384,d3d9d1df376abf1650448aa8e7a23d28
3511005,12503,-22.827161457837764,-45.18862301683485,GUARATINGUETA,SP,278400,277bdf9feec679fbb7319191a4a8daad
3511191,12522,-22.77577460826767,-45.14813416467561,GUARATINGUETA,SP,278428,b7e45e7dbe7999fde2c43437ed74931e
3511371,12607,-22.74237139800176,-45.11479219667662,LORENA,SP,279885,19a5c4ac80ca76b9e7c32e11eb398889
3511518,12609,-22.75223299417162,-45.11931025965141,LORENA,SP,279887,2c129946f032bb0318e850a5e6b8fc21
3512222,12630,-22.66402169969416,-45.00665755897629,CACHOEIRA PAULISTA,SP,279888,7de0835c86a91b038913a48c54d67d4c
3519347,12603,-22.72462686150384,-45.1116555874257,LORENA,SP,279892,c19f7a6ff12999a4f736969f058f84af
3519672,12605,-22.75162984425566,-45.08964193252266,LORENA,SP,279894,1de2313ebfe66d1b2d556ba8e29266e1
3520288,12604,-22.73112167638064,-45.110204041491166,LORENA,SP,279895,1268526bf0726490d03a27535d35b390
3520824,12606,-22.736729744936223,-45.1156566895666,LORENA,SP,279896,b1267567b1744b186f07775c22d1c157
3523522,12620,-22.5996990166632,-45.194679096464384,PIQUETE,SP,279898,4f65f6d688e904125fba1e3e87c75214
3524152,12600,-22.729597973628056,-45.12188791687345,LORENA,SP,279906,7420514db819d2580b17eab4e66fd1c1
3525112,12610,-22.747581173639738,-45.13241363142706,LORENA,SP,279908,95149169752f33705244ee124d213204
3525176,12608,-22.73788200424234,-45.12381966365283,LORENA,SP,279941,b1d8366f1aab5e4d9f7f73734daa6d58
3526086,12602,-22.72356083763973,-45.12435460446544,LORENA,SP,279960,1b182137f0d8a87e9233b9f0c0f52c8f
3526422,12690,-22.663113590333364,-44.85249665898394,SILVEIRAS,SP,279967,1c89ee60a557970e0961c9fb2f6d82ec
3526485,12601,-22.739541788793304,-45.13516754801203,LORENA,SP,280252,f09059dcc33155a08832382b5668cbe7
3526491,12702,-22.58485191618097,-44.96871571204341,CRUZEIRO,SP,281022,13a7b529c08942d1e86e9918dc4ae053
3526759,12722,-22.558215967276404,-44.93554670046076,CRUZEIRO,SP,281023,ceb608636dee1c78b0329ee1143640d6
3526817,12712,-22.560972573976017,-44.95780213802325,CRUZEIRO,SP,281024,290a6e52e04d3e7365568e96fa48fe33
3527273,12711,-22.56840491395926,-44.967507658203,CRUZEIRO,SP,281026,0be9b4ddd7658cd89af3775f8109da15
3527480,12710,-22.56445726226428,-44.964579595980254,CRUZEIRO,SP,281030,0c9e08509ff45e0c83521320abccc79e
3527852,12701,-22.577450868185096,-44.957813155930126,CRUZEIRO,SP,281031,e981a08085b8bbcbe96d89633f1c01f7
3528699,12704,-22.580286008516183,-44.98166493312763,CRUZEIRO,SP,281032,03510abea6b35f3fd38e50b4e8f8287f
3528715,12721,-22.558413620002973,-44.942923697146966,CRUZEIRO,SP,281035,5d31ddffc029174e9dac6e1fdb4f75a7
3528890,12730,-22.58119348404407,-44.95375194448614,CRUZEIRO,SP,281036,4926825c314ed54a0391bcf4c0765afc
3528924,12705,-22.576227841797,-44.96564651762937,CRUZEIRO,SP,281038,4d4e3f6ef0e23f1225203732db0f3e22
3529338,12760,-22.56492857856469,-44.92927779947156,LAVRINHAS,SP,281047,e3d4e30df73d90da75406706416c0c33
3529354,12703,-22.586730873160604,-44.97602914432454,CRUZEIRO,SP,281049,d9d47075a966a2dd646104b7b6f59860
3529725,12720,-22.563846,-44.94922420038666,CRUZEIRO,SP,281052,8865d48e8c0839b545fe4be694e79943
3529854,12870,-22.67526016650983,-44.444586218674296,ARAPEI,SP,281677,2b47bdaae674f41c9615e2b9acc34af9
3529876,12800,-22.53169799999999,-44.75401199999999,QUELUZ,SP,281678,a9b884c0cf01e7b65fd39f9d9cfa604d
3529944,12850,-22.681822130220606,-44.31777546316097,BANANAL,SP,281681,a25175f57d2bb768f2ea5ee2182cee83
3530442,12830,-22.6455089733126,-44.5834815133437,SAO JOSE DO BARREIRO,SP,281685,2adc5a6e729b462802e8443f719d9255
3530508,12820,-22.5814978697878,-44.6995162923868,AREIAS,SP,281694,70c7804a7d4f3611fa109b8034298c10
3530595,12903,-22.94787403161499,-46.55188741483248,BRAGANCA PAULISTA,SP,281857,5ee182d6d7f615689babec22e9fec9f3
3532025,12900,-22.95669060421837,-46.54087248750651,BRAGANCA PAULISTA,SP,281859,d0615859a639a94c1fe472eba57d4a7c
3534041,12970,-23.05588544094924,-46.35910657270963,PIRACAIA,SP,281861,caa060324a30054bae148e4d7ad1da22
3538727,12954,-23.098863635889412,-46.54789512763439,ATIBAIA,SP,281862,b24cc4673572493865cd0610167b9c12
3539468,12916,-22.977575758814687,-46.54184893963871,BRAGANCA PAULISTA,SP,281863,9af7f9690b3c3c46417a9829a7a02068
3541100,12951,-23.1317637171793,-46.5835637149576,ATIBAIA,SP,281864,2e9b45811263327e120fdd8f4797fad6
3542615,12955,-23.11784026933307,-46.48544442069269,BOM JESUS DOS PERDOES,SP,281865,84224aa8a8d7d7a16e6ed976990b9cdf
3545765,12940,-23.116930993623352,-46.55396439133822,ATIBAIA,SP,281866,8abcddf97039e2caa85efc2851cc1270
3551057,12917,-22.982083697711065,-46.54603041908749,BRAGANCA PAULISTA,SP,281867,e333a179b5ac600d294b441075d3de4c
3551444,12950,-23.148137084655747,-46.58367661296094,ATIBAIA,SP,281868,7b706262b29ae6d4b3523ec628254c6e
3552116,12990,-22.7948459815486,-46.44274854864501,PEDRA BELA,SP,281872,aa471cd0c692c5405a57008ade683d9e
3552203,12946,-23.1505830119393,-46.54642294477694,ATIBAIA,SP,281877,efef3994424e23ccbe4a144fd734e9af
3553248,12902,-22.953931938475748,-46.54743392807689,BRAGANCA PAULISTA,SP,281878,3ba2431d39a1755e6f02841aec4c098f
3553305,12980,-22.9362091419113,-46.27513561550051,JOANOPOLIS,SP,281881,da31d17d88b6d4134d2c955c60b92ce8
3553767,12927,-22.91460252899768,-46.53513511809683,BRAGANCA PAULISTA,SP,281887,a09a0e56c9b0715373dd0d5353dfa882
3553784,12942,-23.110672499999996,-46.53310499999999,ATIBAIA,SP,281888,01509d555b8b6775f5847912d8c52d46
3557487,12945,-23.10981252899768,-46.53698483819031,ATIBAIA,SP,281889,ac379a43707819363d962c1a1cac810b
3558579,12929,-22.946012455450425,-46.52383551318598,BRAGANCA PAULISTA,SP,281891,c67de3b27c091f07a35cd57362cf225e
3559683,12947,-23.140907819477956,-46.555005087723465,ATIBAIA,SP,281894,bd3dc4083da5a8bced4bdf8d47a97b68
3561014,12944,-23.11277852838985,-46.56540023418613,ATIBAIA,SP,281896,becc5de7d329f4b15748aeb0e96af317
3561602,12935,-22.90321267809593,-46.38232959310745,VARGEM,SP,281899,b3d9d64d67b27599d01bb7de17a92ab8
3561668,12914,-22.95785193949449,-46.53898240368748,BRAGANCA PAULISTA,SP,281900,0f2893212c2c44df0fa30e9184006254
3562804,12926,-22.92600310699993,-46.53286499999996,BRAGANCA PAULISTA,SP,281910,5025f49aa0feab6544b796e66b8e54ce
3563353,12908,-22.934583000000003,-46.54834199999999,BRAGANCA PAULISTA,SP,281914,7cdfbe7202481c56a694a46f536baffb
3564037,12922,-22.90774829507456,-46.55604212556484,BRAGANCA PAULISTA,SP,281917,23bad2a966f86ce792967692edb060e9
3566467,12906,-22.942196570221626,-46.547278923710046,BRAGANCA PAULISTA,SP,281920,cf7f629389df05c279179f3e158d506c
3567323,12941,-23.117451513016977,-46.54524250963852,ATIBAIA,SP,281927,d35b53d23b85638c39dd9d4e6a51f36a
3567917,12948,-23.22017151832604,-46.59456789751276,ATIBAIA,SP,281933,68c3651d6752a9bf3b7797626f200e06
3567971,12949,-23.152178935681707,-46.580130527179314,ATIBAIA,SP,281935,80ff1923dab20bed7da50c8604a6ec9d
3568175,12904,-22.94590621510184,-46.548503978908165,BRAGANCA PAULISTA,SP,281942,4dc6615418c35ea2ba535531549b13ed
3568313,12910,-22.94463697446477,-46.5300500553696,BRAGANCA PAULISTA,SP,281944,26445343c024875dba1b18ad8178b905
3569225,12912,-22.94671938995326,-46.53961817124474,BRAGANCA PAULISTA,SP,281952,2d2622ca8b7ae3317a869976c5513dc5
3570206,12960,-23.18258370723467,-46.39602763154268,NAZARE PAULISTA,SP,281956,82532b2c41a2e45166b1e5a01d1df651
3570752,12943,-23.128521454065435,-46.56822281695427,ATIBAIA,SP,281969,c12fcf45432897dd8cb4c7f5455ef05a
3571436,12919,-22.970773875382307,-46.54923643658029,BRAGANCA PAULISTA,SP,282022,bfaa59943933939eb6bfb564519e794e
3572228,12995,-22.78597368827696,-46.59195454190779,PINHALZINHO,SP,282029,1f612df0d03085cac4b2ce8121d8dfd3
3573080,12952,-23.047477671213503,-46.67479547760594,ATIBAIA,SP,282173,e43a8c4a2cacc15e45d6a73beb2ee7e8
3573262,12930,-22.81304341483897,-46.69536722297934,TUIUTI,SP,282371,b18b8574746de17277d25884c898ff55
3573280,12924,-22.86349714144556,-46.53067733881425,BRAGANCA PAULISTA,SP,282487,d5da921c053c5be5b56d704563f216d9
3573308,12918,-22.96910382504681,-46.575468228453325,BRAGANCA PAULISTA,SP,283108,c46caa33903009c5d564463033bbfadb
3573316,12953,-23.09537257517733,-46.6002934902457,ATIBAIA,SP,283374,3ce9063b1f550cca16b3946b3c4ef694
3573317,13045,-22.92841942957608,-47.03706900304376,CAMPINAS,SP,285373,4ad4f929392158a3bb76b3ec02a751b2
3575811,13035,-22.9099533208494,-47.08185090507247,CAMPINAS,SP,285375,df646960391593c3f41cd448d84800c7
3578601,13092,-22.88929691756595,-47.02178184540367,CAMPINAS,SP,285379,5241ed0e4d93873261b8181b7f03f038
3583411,13023,-22.895499290034056,-47.061943920624365,CAMPINAS,SP,285380,f861df6a9d89749b16e001dcc96f3011
3584675,13091,-22.87930399783197,-47.03845866397305,CAMPINAS,SP,285383,214d26dce59d63570d86bc2110d1e59b
3587575,13067,-22.854651104564187,-47.160697766786136,CAMPINAS,SP,285384,e8f957324bc3abb0d6af1642f06d3476
3587872,13025,-22.903434628368608,-47.05276681724273,CAMPINAS,SP,285385,696cfe66865abec5b9a5165cc2b7bd6d
3591522,13061,-22.907317211495144,-47.11830328850486,CAMPINAS,SP,285387,cd1782de5d260d0a90737fb52bcf8a28
3592666,13020,-22.900561910352597,-47.065812260199664,CAMPINAS,SP,285388,5ea7dd7ba0d9ab74fe32c6858c42866d
3593722,13015,-22.908740385873315,-47.056031917001015,CAMPINAS,SP,285389,4e215db752d0c3ac49cdd2868b371587
3597690,13058,-22.950289907294163,-47.182224818627695,CAMPINAS,SP,285390,ec9a7d378b0d04898043ca0bbd08da11
3599582,13044,-22.95282064788205,-47.02865383550558,CAMPINAS,SP,285391,9945b9b12c55447613e1cb11e21eb4e6
3602690,13070,-22.884723941354903,-47.076555310574605,CAMPINAS,SP,285392,0163a9517d96e283b1a883de0e71c826
3616613,13052,-22.972721108883828,-47.10226423093559,CAMPINAS,SP,285393,8c71a37e7ed016cc6925f0c79487773f
3617705,13059,-22.946206445520712,-47.13505192996653,CAMPINAS,SP,285395,4d570d0d24e599a73d2335c82aa2a5c0
3619200,13010,-22.905552142939563,-47.04944755176294,CAMPINAS,SP,285397,ae3462b3c800713251a4735764c7f4bf
3622476,13024,-22.889641421316863,-47.05668446918465,CAMPINAS,SP,285398,0b312ed4cd3253176725070e0567b01f
3625476,13050,-22.93221846205146,-47.096790459495125,CAMPINAS,SP,285402,5cb2307ae35b44c9dd90f76c649b99b5
3637509,13034,-22.91101741687345,-47.09614127601136,CAMPINAS,SP,285408,bac464f01bcd5392fac6594ee003f262
3637968,13087,-22.854677050233725,-47.051945774770616,CAMPINAS,SP,285410,657332c1833706577d91fd90ac02d9e5
3659324,13040,-22.926834499954097,-47.06377278611466,CAMPINAS,SP,285412,be86d70c1c1ad3ef4c55a9635ecccd52
3669068,13080,-22.850658848462096,-47.071669269086456,CAMPINAS,SP,285416,49c8292f2dee77af4b38126194d34622
3671532,13098,-22.820080499999992,-47.03556149999999,CAMPINAS,SP,285419,c1bdc290c9ae68e5f0825b2dfed4d422
3673788,13031,-22.918827604766623,-47.09396924257028,CAMPINAS,SP,285429,8da4c2f6272f4a9218d9dda0f025495c
3674796,13088,-22.85612437177531,-47.036889557662974,CAMPINAS,SP,285433,83379feb9c6a054d1019e9a079775a3d
3676416,13026,-22.913757387731557,-47.045573963500495,CAMPINAS,SP,285437,978fe0c5d2a70e0ce8f99955f63e29f3
3678528,13060,-22.942457434358605,-47.11496902345776,CAMPINAS,SP,285438,68a0f75ceb8d5fe2ec088e848315108a
3694712,13032,-22.910307139332875,-47.08435468122806,CAMPINAS,SP,285440,15bc7cbb1170241d34ff27230c88f023
3694792,13030,-22.927037889090464,-47.07697697887436,CAMPINAS,SP,285449,8f44c4a58c3cd29ee9049c3d80829324
3695944,13041,-22.917185964902217,-47.05423837572488,CAMPINAS,SP,285451,fb04e5eb553d32e040a1a83cf436a65c
3698778,13084,-22.823368072162268,-47.08801043005943,CAMPINAS,SP,285455,e093120ffd5c259e2decb4ff5266f0dd
3702912,13069,-22.842987053003093,-47.15550209256197,CAMPINAS,SP,285456,5194b960e905cac68a0154a2d7cfcb73
3703182,13053,-23.042523405216706,-47.13296873550117,CAMPINAS,SP,285458,ccb8e120e8af0bbf5a1daa2f21984d7b
3703406,13075,-22.879108571469786,-47.06037646947311,CAMPINAS,SP,285460,d2097ad5b2a41f250574fcb77d7515cd
3703538,13085,-22.77839835137629,-47.09058011878932,CAMPINAS,SP,285467,aad247815d757e959d4a0d5e0dabefb3
3705778,13056,-22.96419396152267,-47.14653387608918,CAMPINAS,SP,285472,4f2d8ab171c80ec8364f7c12e35b23ad
3712330,13013,-22.91123520843672,-47.05819755314793,CAMPINAS,SP,285474,08a761b27ad72e5fa65e351ca23bb2f5
3712880,13064,-22.962559427103184,-45.41309694825453,CAMPINAS,SP,285488,493bfba5a986ce7c846f7c2b5a308ed4
3714001,13054,-22.98752993345535,-47.11656504772553,CAMPINAS,SP,285492,5b8c12a0c8d2c8367265925a67d3fb87
3718330,13083,-22.805125239800333,-47.07162026686478,CAMPINAS,SP,285499,76c6d181a76f258f93118b3898bafed2
3721927,13073,-22.89410497085809,-47.070012373304834,CAMPINAS,SP,285505,a95a3515eff43dcc042cd6af4c28bc7d
3725639,13051,-22.965083999999997,-47.088724499999984,CAMPINAS,SP,285509,a791cb1fd082904ada37a7199b04cbf1
3725951,13036,-22.91832805816816,-47.06784794206877,CAMPINAS,SP,285510,acad1895356162bac7a8215bd2ac7406
3726469,13012,-22.91020501748514,-47.0569966187893,CAMPINAS,SP,285513,ebd1765f07bfab797475df79adb9b281
3726529,13068,-22.865111251236048,-47.15255915401864,CAMPINAS,SP,285516,c070a39e2e1a6ffa15ac18f096422d2c
3727529,13082,-22.830339719401,-47.09708866403139,CAMPINAS,SP,285523,2d144557245fd98dfdec25bdcafdba76
3728649,13033,-22.907859936898383,-47.09641391592199,CAMPINAS,SP,285527,4e3bfd141fb6f7efbad8d2f404d77a9e
3731052,13090,-22.88835559930826,-47.0376225,CAMPINAS,SP,285533,de426be1b483575f03fda1bf5f29b1e8
3732157,13057,-22.97370645045876,-47.176513156529566,CAMPINAS,SP,285543,13362fc2728edd1397282bb32cf319c1
3732430,13081,-22.86116967554392,-47.06573258534825,CAMPINAS,SP,285545,60d2d93a97ec1ad751f2ddce9249ba2a
3732718,13065,-22.893320409660102,-47.11943414501704,CAMPINAS,SP,285549,10c8d3fa3829e5079d8b67dc6d007098
3732950,13097,-22.84608572745108,-47.02383979087079,CAMPINAS,SP,285587,ae7adb4ab2d004278fd745bb881ad837
3733256,13063,-22.89809240895431,-47.1053676157896,CAMPINAS,SP,285611,099786bcc7ebf2f323ecf03a9f54b02d
3733607,13076,-22.883333418766387,-47.04940666614242,CAMPINAS,SP,285614,009bd844996868ab5166ade7dd9ab471
3735631,13043,-22.928951250080623,-47.044806425163806,CAMPINAS,SP,285696,f0c3b92019e378a971f4e17e5885a0dc
3735975,13042,-22.938437723844395,-47.04877469914591,CAMPINAS,SP,285720,cd69249cd34b136ac10eec38c65a2d89
3738513,13086,-22.78299339467923,-47.05502542799358,CAMPINAS,SP,285753,22a2d16b5407542b249057fcbb95f121
3738645,13077,-22.881355389947625,-47.04169144124817,CAMPINAS,SP,285774,05f9f7e304de1bd029ce39f107848608
3738753,13049,-22.968689563239053,-47.0735568816794,CAMPINAS,SP,285943,027a90872a3f917170f2e2b912363e88
3739507,13046,-22.938586438802,-47.018750359282144,CAMPINAS,SP,286142,c6cb85c4524d4e9a3f0a514c5d2dbaec
3739583,13099,-22.751112934264707,-47.0130120626473,CAMPINAS,SP,287681,9d92c0ce43722dbc5cfb9b7046dcce65
3739586,13184,-22.862988204938603,-47.21824617249952,HORTOLANDIA,SP,290372,7e819d9576db510d58fb2df67b84a8d5
3745418,13160,-22.551329842182508,-47.16833434090809,ARTUR NOGUEIRA,SP,290374,d8c7a6e8f9e10ebb4c1fd2d31ffd485b
3759995,13148,-22.786644726384047,-47.10608854644455,PAULINIA,SP,290376,5c2ad7712ef84e3eeb0fdc51818edb62
3760795,13157,-22.63269209289212,-47.20099171014733,COSMOPOLIS,SP,290378,2528d846a0e0970307407331f0852615
3761047,13187,-22.911013157568192,-47.20840257684189,HORTOLANDIA,SP,290379,78b878c28045a5e31f1a1fc7e43dc489
3761776,13186,-22.89042197115665,-47.19699372009866,HORTOLANDIA,SP,290380,fe476fb992cfac604d990a6e8b50a434
3768510,13190,-22.95001023221123,-47.30583884974829,MONTE MOR,SP,290384,0f2ce860d58a0af36c83ac27a7b127fb
3776990,13142,-22.77928239439665,-47.17683629156326,PAULINIA,SP,290386,277046fb06e3f5185b0f4a816b811286
3781175,13155,-22.63308985967488,-47.18405399571866,COSMOPOLIS,SP,290388,aa85716e1df710e8779a526d83d034da
3781303,13146,-22.72941717024144,-47.17669176943664,PAULINIA,SP,290389,3f6ae99881c82dfb4cfbb0f95e17d157
3781483,13179,-22.81374523718017,-47.17647881796229,SUMARE,SP,290392,1bb8a6a63536e49d6f1a9fd8fffbe4a7
3782163,13185,-22.901298987501978,-47.17321327031648,HORTOLANDIA,SP,290395,265655cf1f2dfd4fc630004d1fe5f3cb
3790812,13181,-22.835616758652723,-47.18815361913,SUMARE,SP,290397,8713490761730338d44c032437698048
3796454,13170,-22.82462154470405,-47.264055877674345,SUMARE,SP,290398,962be2aadd1d19b72b4c27cfe5e4ea37
3798629,13105,-22.887476232949947,-46.97635996136356,CAMPINAS,SP,290403,abd5dd25cd27f96cd6d28e440e29c8d5
3799241,13171,-22.83415780460501,-47.27774968734491,SUMARE,SP,290405,3a13bb744feb2f88f27a735cd0adb3c3
3800741,13140,-22.754719593109854,-47.157992125310194,PAULINIA,SP,290408,9cf795ff93fd465c917a295a67712ea6
3816657,13145,-22.747226454733877,-47.17105239391846,PAULINIA,SP,290409,fc27567df87c171a1811d56017c96caf
3823455,13188,-22.894244007858305,-47.23358323658409,HORTOLANDIA,SP,290410,7602193faf4a04077a96dbc64e25e571
3827305,13174,-22.81157137691151,-47.26740684846208,SUMARE,SP,290412,939d90676bf5387c6e87a81701a9250a
3828196,13178,-22.8133233834313,-47.200888514270936,SUMARE,SP,290413,3bb847c18bde99f853838a4dce29bf9b
3834856,13104,-22.85725476949636,-46.979842730503634,CAMPINAS,SP,290415,a19e0b7634223041fd1652ce4e1548da
3835479,13150,-22.63337101254621,-47.2021552837022,COSMOPOLIS,SP,290418,475687b15b6e95e545b937e5a597d00d
3845769,13180,-22.8345424721069,-47.15779163209878,SUMARE,SP,290435,557ca53d56e4cd7f3ac2ba132c7540f1
3846201,13183,-22.84130864526152,-47.21940877608377,HORTOLANDIA,SP,290446,1ad2cb5445004208689e51589a5f5e90
3850332,13173,-22.79157326172888,-47.283156581597325,SUMARE,SP,290451,18dff7c2afb1ce5fb0bcbad957ef233d
3851294,13175,-22.811418577663336,-47.24177202124911,SUMARE,SP,290452,df0aa5b8586495e0ddf6b601122e43a1
3857003,13100,-22.923882117488567,-47.04015110865824,CAMPINAS,SP,290456,6249709637eaa28557e42c0197951cb1
3858171,13152,-22.6362976512053,-47.18795651989215,COSMOPOLIS,SP,290461,978ab92450ae467eee081d04e8b665bb
3858351,13106,-22.88403319652071,-46.959756187704045,CAMPINAS,SP,290478,4f640c97c9198455b707c9d8a99f334f
3858735,13141,-22.80512828442024,-47.143218525002766,PAULINIA,SP,290486,00c7c6f2aaf86b1a5a386b103b67b218
3859162,13172,-22.814155269616304,-47.28249453803813,SUMARE,SP,290505,5d450b0db7c1b066c7dc768f9508f3de
3860794,13177,-22.81408242145096,-47.22813108512683,SUMARE,SP,290514,0b8eb01b2a378b535126bdf817eb1761
3861571,13165,-22.48917823507226,-47.214960124766726,ENGENHEIRO COELHO,SP,290648,8694084141a646f2e8c98808cb3ef847
3862481,13101,-22.925809895925862,-47.02151521302435,CAMPINAS,SP,290692,ac3449a61dc03da96d9233a8557f1499
3863021,13107,-22.870096973628048,-46.95780941548847,CAMPINAS,SP,290778,673f451239ecd7f7dc3d4ae5032a699d
3863035,13189,-22.867252818816223,-47.23172936395768,HORTOLANDIA,SP,291004,81d317725cbfabb49d0858e3c70db52b
3863143,13144,-22.762924553984643,-47.19325014931619,PAULINIA,SP,291079,80fea01f7df39bd74716fec615b69f97
3863167,13147,-22.733134362183417,-47.14026536262738,PAULINIA,SP,292259,d76652de2b233fa0a59667e8ec3b871c
3863169,13283,-23.01011064782791,-46.98368633960173,VINHEDO,SP,295372,2c4bf1b6bbd370f8ce5380fd47458fd6
3863673,13276,-22.983092033963143,-46.99579127087601,VALINHOS,SP,295374,97300bfd9a30cf2f2ec1046a2abc1f2b
3864490,13208,-23.190172576172973,-46.891633311270105,JUNDIAI,SP,295375,5c78528de7bc16285f19af96fce88f02
3869014,13221,-23.184985205666504,-46.82569758226659,VARZEA PAULISTA,SP,295376,6d17b7ae3491ceaeaa8dc02e8a8d9485
3869254,13284,-23.028817866450463,-46.98774817623808,VINHEDO,SP,295377,d77f3797ee0abe8fc7d85e9610400958
3869542,13280,-23.035339717467757,-46.97157885039535,VINHEDO,SP,295378,b3aadfe6bbaa40c1a5d4ff3172d9d950
3876239,13253,-22.99753684965908,-46.81935353504303,ITATIBA,SP,295380,3cffe66f70295fc7d99164d6558d275a
3877683,13287,-23.048035628679557,-46.99742100929329,VINHEDO,SP,295382,0b83af8e524bbb2aa83ba090f5be21ff
3877848,13274,-22.96262568971205,-46.97869548506475,VALINHOS,SP,295384,958f8d94c5c2d21ccf6a43d0e3d50308
3878943,13207,-23.1954527149576,-46.885125855675454,JUNDIAI,SP,295387,96d841dabf65efd5b1a7985a1d615cb6
3881611,13212,-23.19106549545512,-46.96317786960707,JUNDIAI,SP,295388,f64cdee66599119324ce57a97e43700d
3913436,13216,-23.15231078798525,-46.86832140856358,JUNDIAI,SP,295389,9d16c341ca16f398e709ae9ce1203049
3914346,13218,-23.1886382132707,-46.87453437279828,JUNDIAI,SP,295391,2f70a857939aa0eee49adff3cad5f74b
3920826,13277,-22.99658400000001,-47.0037645,VALINHOS,SP,295399,c3a7d3901f07cf0198946d10a23d0f9d
3921486,13213,-23.149994552971798,-46.946297992498806,JUNDIAI,SP,295405,94c77712fe3ec92d0d952eae35dacd98
3923019,13211,-23.17301102723273,-46.92419739467024,JUNDIAI,SP,295407,2dbb8beaee5122cd247ae28b0caa47c1
3930891,13203,-23.224423232038703,-46.86106459686077,JUNDIAI,SP,295409,9b8e07760752cf403a944c5ef278be8f
3932747,13238,-23.237674244304586,-46.76839048567362,CAMPO LIMPO PAULISTA,SP,295410,0949cf9ee34504ff762ed1d80b2bca60
3932915,13225,-23.221738357943583,-46.8463421029226,VARZEA PAULISTA,SP,295413,0bf35cac6cc7327065da879e2d90fae8
3934915,13272,-22.954621179285944,-47.0102220951899,VALINHOS,SP,295414,74e60ab3ea7f793b69d43edca2ddb3db
3941355,13260,-22.866518037785752,-46.79872901119849,MORUNGABA,SP,295416,ddfd8d13c24e4c70c557721e3911ae83
3941607,13289,-23.03693517147554,-46.98252638233038,VINHEDO,SP,295418,5e4aafed1eb7b023330c6085ea689f04
